foodatlas_id	chebi	cdno
e123552	['main group molecular entity', 'polyatomic entity']	['others']
e123553	['main group molecular entity']	['others']
e123554	['main group molecular entity']	['others']
e123555	['main group molecular entity']	['others']
e123556	['main group molecular entity']	['others']
e123557	['main group molecular entity', 'polyatomic entity']	['others']
e123558	['main group molecular entity']	['others']
e123559	['main group molecular entity']	['others']
e123560	['main group molecular entity']	['others']
e123561	['main group molecular entity']	['others']
e123562	['main group molecular entity']	['others']
e123563	['main group molecular entity', 'polyatomic entity']	['others']
e123564	['main group molecular entity']	['others']
e123565	['main group molecular entity']	['others']
e123566	['main group molecular entity', 'polyatomic entity']	['others']
e123567	['main group molecular entity', 'polyatomic entity']	['others']
e123568	['main group molecular entity']	['others']
e123569	['main group molecular entity']	['others']
e123570	['main group molecular entity']	['others']
e123571	['main group molecular entity', 'polyatomic entity']	['others']
e123572	['main group molecular entity']	['others']
e123573	['main group molecular entity']	['others']
e123574	['main group molecular entity', 'polyatomic entity']	['others']
e123575	['main group molecular entity']	['others']
e123576	['main group molecular entity']	['others']
e123577	['main group molecular entity', 'polyatomic entity']	['others']
e123578	['main group molecular entity']	['others']
e123579	['main group molecular entity', 'polyatomic entity']	['others']
e123580	['main group molecular entity']	['others']
e123581	['main group molecular entity']	['others']
e123582	['main group molecular entity', 'polyatomic entity']	['others']
e123583	['main group molecular entity']	['others']
e123584	['main group molecular entity', 'polyatomic entity']	['others']
e123585	['main group molecular entity']	['others']
e123586	['main group molecular entity', 'polyatomic entity']	['others']
e123587	['main group molecular entity']	['others']
e123588	['main group molecular entity']	['others']
e123589	['main group molecular entity', 'polyatomic entity']	['others']
e123590	['main group molecular entity', 'polyatomic entity']	['others']
e123591	['main group molecular entity', 'polyatomic entity']	['others']
e123592	['main group molecular entity', 'polyatomic entity']	['others']
e123593	['main group molecular entity', 'polyatomic entity']	['others']
e123594	['main group molecular entity', 'polyatomic entity']	['others']
e123595	['main group molecular entity', 'polyatomic entity']	['others']
e123596	['main group molecular entity', 'polyatomic entity']	['others']
e123597	['main group molecular entity', 'polyatomic entity']	['others']
e123598	['main group molecular entity', 'polyatomic entity']	['others']
e123599	['main group molecular entity', 'polyatomic entity']	['others']
e123600	['main group molecular entity', 'polyatomic entity']	['others']
e123601	['main group molecular entity', 'polyatomic entity']	['others']
e123602	['main group molecular entity', 'polyatomic entity']	['others']
e123603	['main group molecular entity', 'polyatomic entity']	['others']
e123604	['main group molecular entity', 'polyatomic entity']	['others']
e123605	['main group molecular entity', 'polyatomic entity']	['others']
e123606	['main group molecular entity', 'polyatomic entity']	['others']
e123607	['main group molecular entity', 'polyatomic entity']	['others']
e123608	['main group molecular entity', 'polyatomic entity']	['others']
e123609	['main group molecular entity', 'polyatomic entity']	['others']
e123610	['main group molecular entity', 'polyatomic entity']	['others']
e123611	['main group molecular entity', 'polyatomic entity']	['others']
e123612	['main group molecular entity', 'polyatomic entity']	['others']
e123613	['main group molecular entity', 'polyatomic entity']	['others']
e123614	['main group molecular entity', 'polyatomic entity']	['others']
e123615	['main group molecular entity', 'polyatomic entity']	['others']
e123616	['main group molecular entity', 'polyatomic entity']	['others']
e123617	['main group molecular entity', 'polyatomic entity']	['others']
e123618	['main group molecular entity', 'polyatomic entity']	['others']
e123619	['main group molecular entity', 'polyatomic entity']	['others']
e123620	['main group molecular entity', 'polyatomic entity']	['others']
e123621	['main group molecular entity', 'polyatomic entity']	['others']
e123622	['main group molecular entity', 'polyatomic entity']	['others']
e123623	['main group molecular entity', 'polyatomic entity']	['others']
e123624	['main group molecular entity', 'polyatomic entity']	['others']
e123625	['main group molecular entity', 'polyatomic entity']	['others']
e123626	['main group molecular entity', 'polyatomic entity']	['others']
e123627	['main group molecular entity', 'polyatomic entity']	['others']
e123628	['main group molecular entity', 'polyatomic entity']	['others']
e123629	['main group molecular entity', 'polyatomic entity']	['others']
e123630	['main group molecular entity', 'polyatomic entity']	['others']
e123631	['main group molecular entity', 'polyatomic entity']	['others']
e123632	['main group molecular entity', 'polyatomic entity']	['others']
e123633	['main group molecular entity', 'polyatomic entity']	['others']
e123634	['main group molecular entity', 'polyatomic entity']	['others']
e123635	['main group molecular entity', 'polyatomic entity']	['others']
e123636	['main group molecular entity', 'polyatomic entity']	['others']
e123637	['main group molecular entity', 'polyatomic entity']	['others']
e123638	['main group molecular entity', 'polyatomic entity']	['others']
e123639	['main group molecular entity', 'polyatomic entity']	['others']
e123640	['main group molecular entity', 'polyatomic entity']	['others']
e123641	['main group molecular entity', 'polyatomic entity']	['others']
e123642	['main group molecular entity', 'polyatomic entity']	['others']
e123643	['main group molecular entity', 'polyatomic entity']	['others']
e123644	['main group molecular entity', 'polyatomic entity']	['others']
e123645	['main group molecular entity']	['others']
e123646	['main group molecular entity', 'polyatomic entity']	['others']
e123647	['main group molecular entity', 'polyatomic entity']	['others']
e123648	['main group molecular entity', 'polyatomic entity']	['others']
e123649	['main group molecular entity', 'polyatomic entity']	['others']
e123650	['main group molecular entity', 'polyatomic entity']	['others']
e123651	['main group molecular entity', 'polyatomic entity']	['others']
e123652	['main group molecular entity', 'polyatomic entity']	['others']
e123653	['main group molecular entity', 'polyatomic entity']	['others']
e123654	['main group molecular entity', 'polyatomic entity']	['others']
e123655	['main group molecular entity', 'polyatomic entity']	['others']
e123656	['main group molecular entity', 'polyatomic entity']	['others']
e123657	['main group molecular entity', 'polyatomic entity']	['others']
e123658	['main group molecular entity', 'polyatomic entity']	['others']
e123659	['main group molecular entity', 'polyatomic entity']	['others']
e123660	['main group molecular entity', 'polyatomic entity']	['others']
e123661	['main group molecular entity', 'polyatomic entity']	['others']
e123662	['main group molecular entity', 'polyatomic entity']	['others']
e123663	['main group molecular entity', 'polyatomic entity']	['others']
e123664	['main group molecular entity', 'polyatomic entity']	['others']
e123665	['main group molecular entity']	['others']
e123666	['main group molecular entity']	['others']
e123667	['main group molecular entity']	['others']
e123668	['main group molecular entity', 'polyatomic entity']	['others']
e123669	['main group molecular entity']	['others']
e123670	['main group molecular entity']	['others']
e123671	['main group molecular entity']	['others']
e123672	['main group molecular entity']	['others']
e123673	['main group molecular entity', 'polyatomic entity']	['others']
e123674	['main group molecular entity']	['others']
e123675	['main group molecular entity', 'polyatomic entity']	['others']
e123676	['main group molecular entity', 'polyatomic entity']	['others']
e123677	['main group molecular entity', 'polyatomic entity']	['others']
e123678	['main group molecular entity']	['others']
e123679	['main group molecular entity']	['others']
e123680	['main group molecular entity']	['others']
e123681	['main group molecular entity']	['others']
e123682	['main group molecular entity', 'polyatomic entity']	['others']
e123683	['main group molecular entity']	['others']
e123684	['main group molecular entity']	['others']
e123685	['main group molecular entity']	['others']
e123686	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123687	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123688	['main group molecular entity', 'polyatomic entity']	['others']
e123689	['main group molecular entity']	['others']
e123690	['main group molecular entity']	['others']
e123691	['main group molecular entity', 'polyatomic entity']	['others']
e123692	['main group molecular entity']	['others']
e123693	['main group molecular entity']	['others']
e123694	['main group molecular entity']	['others']
e123695	['main group molecular entity', 'polyatomic entity']	['others']
e123696	['main group molecular entity']	['others']
e123697	['main group molecular entity', 'polyatomic entity']	['others']
e123698	['main group molecular entity']	['others']
e123699	['main group molecular entity']	['others']
e123700	['main group molecular entity', 'polyatomic entity']	['others']
e123701	['main group molecular entity']	['others']
e123702	['main group molecular entity', 'polyatomic entity']	['others']
e123703	['main group molecular entity']	['others']
e123704	['main group molecular entity']	['others']
e123705	['main group molecular entity', 'polyatomic entity']	['others']
e123706	['main group molecular entity']	['others']
e123707	['main group molecular entity']	['others']
e123708	['main group molecular entity', 'polyatomic entity']	['others']
e123709	['main group molecular entity']	['others']
e123710	['main group molecular entity']	['others']
e123711	['main group molecular entity']	['others']
e123712	['main group molecular entity']	['others']
e123713	['main group molecular entity']	['others']
e123714	['main group molecular entity']	['others']
e123715	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123716	['main group molecular entity']	['others']
e123717	['main group molecular entity']	['others']
e123718	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123719	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123720	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123721	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123722	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123723	['main group molecular entity']	['others']
e123724	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123725	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123726	['main group molecular entity']	['others']
e123727	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123728	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123729	['main group molecular entity', 'polyatomic entity']	['others']
e123730	['main group molecular entity']	['others']
e123731	['main group molecular entity']	['others']
e123732	['main group molecular entity', 'polyatomic entity']	['others']
e123733	['main group molecular entity']	['others']
e123734	['main group molecular entity', 'polyatomic entity']	['others']
e123735	['main group molecular entity']	['others']
e123736	['main group molecular entity', 'polyatomic entity']	['others']
e123737	['main group molecular entity']	['others']
e123738	['main group molecular entity', 'polyatomic entity']	['others']
e123739	['main group molecular entity', 'polyatomic entity']	['others']
e123740	['main group molecular entity']	['others']
e123741	['main group molecular entity', 'polyatomic entity']	['others']
e123742	['main group molecular entity']	['others']
e123743	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123744	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123745	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123746	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123747	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123748	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123749	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123750	['main group molecular entity']	['others']
e123751	['main group molecular entity']	['others']
e123752	['main group molecular entity', 'polyatomic entity']	['others']
e123753	['main group molecular entity']	['others']
e123754	['main group molecular entity']	['others']
e123755	['main group molecular entity']	['others']
e123756	['main group molecular entity', 'polyatomic entity']	['others']
e123757	['main group molecular entity']	['others']
e123758	['main group molecular entity', 'polyatomic entity']	['others']
e123759	['main group molecular entity']	['others']
e123760	['main group molecular entity']	['others']
e123761	['main group molecular entity']	['others']
e123762	['main group molecular entity', 'polyatomic entity']	['others']
e123763	['main group molecular entity', 'polyatomic entity']	['others']
e123764	['main group molecular entity', 'polyatomic entity']	['others']
e123765	['main group molecular entity', 'polyatomic entity']	['others']
e123766	['main group molecular entity', 'polyatomic entity']	['others']
e123767	['main group molecular entity', 'polyatomic entity']	['others']
e123768	['main group molecular entity']	['others']
e123769	['main group molecular entity']	['others']
e123770	['main group molecular entity', 'polyatomic entity']	['others']
e123771	['main group molecular entity', 'polyatomic entity']	['others']
e123772	['main group molecular entity', 'polyatomic entity']	['others']
e123773	['main group molecular entity', 'polyatomic entity']	['others']
e123774	['main group molecular entity', 'polyatomic entity']	['others']
e123775	['main group molecular entity']	['others']
e123776	['main group molecular entity']	['others']
e123777	['main group molecular entity']	['others']
e123778	['main group molecular entity', 'polyatomic entity']	['others']
e123779	['main group molecular entity', 'polyatomic entity']	['others']
e123780	['main group molecular entity', 'polyatomic entity']	['others']
e123781	['main group molecular entity']	['others']
e123782	['main group molecular entity']	['others']
e123783	['main group molecular entity']	['others']
e123784	['main group molecular entity']	['others']
e123785	['main group molecular entity', 'polyatomic entity']	['others']
e123786	['main group molecular entity', 'polyatomic entity']	['others']
e123787	['main group molecular entity']	['others']
e123788	['main group molecular entity']	['others']
e123789	['main group molecular entity']	['others']
e123790	['main group molecular entity', 'polyatomic entity']	['others']
e123791	['main group molecular entity', 'polyatomic entity']	['others']
e123792	['main group molecular entity', 'polyatomic entity']	['others']
e123793	['main group molecular entity']	['others']
e123794	['main group molecular entity']	['others']
e123795	['main group molecular entity', 'polyatomic entity']	['others']
e123796	['main group molecular entity', 'polyatomic entity']	['others']
e123797	['main group molecular entity']	['others']
e123798	['main group molecular entity']	['others']
e123799	['main group molecular entity']	['others']
e123800	['main group molecular entity']	['others']
e123801	['main group molecular entity']	['others']
e123802	['main group molecular entity']	['others']
e123803	['main group molecular entity', 'polyatomic entity']	['others']
e123804	['main group molecular entity', 'polyatomic entity']	['others']
e123805	['main group molecular entity']	['others']
e123806	['main group molecular entity']	['others']
e123807	['main group molecular entity', 'polyatomic entity']	['others']
e123808	['main group molecular entity', 'polyatomic entity']	['others']
e123809	['main group molecular entity', 'polyatomic entity']	['others']
e123810	['main group molecular entity']	['others']
e123811	['main group molecular entity']	['others']
e123812	['main group molecular entity']	['others']
e123813	['main group molecular entity']	['others']
e123814	['main group molecular entity', 'polyatomic entity']	['others']
e123815	['main group molecular entity', 'ion']	['others']
e123816	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123817	['main group molecular entity']	['others']
e123818	['main group molecular entity', 'polyatomic entity']	['others']
e123819	['main group molecular entity', 'ion']	['others']
e123820	['main group molecular entity']	['others']
e123821	['main group molecular entity']	['others']
e123822	['main group molecular entity']	['others']
e123823	['main group molecular entity', 'polyatomic entity']	['others']
e123824	['main group molecular entity']	['others']
e123825	['main group molecular entity']	['others']
e123826	['main group molecular entity']	['others']
e123827	['main group molecular entity']	['others']
e123828	['main group molecular entity', 'polyatomic entity']	['others']
e123829	['main group molecular entity']	['others']
e123830	['main group molecular entity']	['others']
e123831	['main group molecular entity']	['others']
e123832	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123833	['main group molecular entity', 'ion']	['others']
e123834	['main group molecular entity', 'polyatomic entity']	['others']
e123835	['main group molecular entity']	['others']
e123836	['main group molecular entity']	['others']
e123837	['main group molecular entity']	['others']
e123838	['main group molecular entity']	['others']
e123839	['main group molecular entity']	['others']
e123840	['main group molecular entity']	['others']
e123841	['main group molecular entity', 'polyatomic entity']	['others']
e123842	['main group molecular entity']	['others']
e123843	['main group molecular entity']	['others']
e123844	['main group molecular entity']	['others']
e123845	['main group molecular entity']	['others']
e123846	['main group molecular entity', 'polyatomic entity']	['others']
e123847	['main group molecular entity']	['others']
e123848	['main group molecular entity']	['others']
e123849	['main group molecular entity', 'polyatomic entity']	['others']
e123850	['main group molecular entity', 'polyatomic entity']	['others']
e123851	['main group molecular entity']	['others']
e123852	['main group molecular entity']	['others']
e123853	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123854	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123855	['main group molecular entity']	['others']
e123856	['main group molecular entity']	['others']
e123857	['main group molecular entity']	['others']
e123858	['main group molecular entity']	['others']
e123859	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123860	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123861	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123862	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123863	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123864	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123865	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123866	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123867	['main group molecular entity']	['others']
e123868	['main group molecular entity', 'polyatomic entity']	['others']
e123869	['main group molecular entity', 'polyatomic entity']	['others']
e123870	['main group molecular entity', 'polyatomic entity']	['others']
e123871	['main group molecular entity', 'polyatomic entity']	['others']
e123872	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123873	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123874	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123875	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123876	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123877	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123878	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123879	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123880	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123881	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e123882	['main group molecular entity']	['others']
e123883	[]	['others']
e123884	['main group molecular entity']	['others']
e123885	['main group molecular entity']	['others']
e123886	['main group molecular entity']	['others']
e123887	['main group molecular entity']	['others']
e123888	['main group molecular entity']	['others']
e123889	['main group molecular entity', 'polyatomic entity']	['others']
e123890	['main group molecular entity', 'polyatomic entity']	['others']
e123891	['main group molecular entity']	['others']
e123892	['main group molecular entity']	['others']
e123893	['main group molecular entity']	['others']
e123894	['main group molecular entity', 'polyatomic entity']	['others']
e123895	['main group molecular entity', 'polyatomic entity']	['others']
e123896	['main group molecular entity', 'polyatomic entity']	['others']
e123897	['main group molecular entity', 'polyatomic entity']	['others']
e123898	['main group molecular entity', 'polyatomic entity']	['others']
e123899	['main group molecular entity', 'polyatomic entity']	['others']
e123900	['main group molecular entity', 'polyatomic entity']	['others']
e123901	['main group molecular entity']	['others']
e123902	['main group molecular entity', 'polyatomic entity']	['others']
e123903	['main group molecular entity']	['others']
e123904	['main group molecular entity']	['others']
e123905	['main group molecular entity']	['others']
e123906	['main group molecular entity']	['others']
e123907	['main group molecular entity']	['others']
e123908	['main group molecular entity']	['others']
e123909	['main group molecular entity', 'polyatomic entity']	['others']
e123910	['main group molecular entity', 'polyatomic entity']	['others']
e123911	['main group molecular entity', 'polyatomic entity']	['others']
e123912	['main group molecular entity', 'polyatomic entity']	['others']
e123913	['main group molecular entity', 'polyatomic entity']	['others']
e123914	['main group molecular entity', 'polyatomic entity']	['others']
e123915	['main group molecular entity', 'polyatomic entity']	['others']
e123916	['main group molecular entity', 'polyatomic entity']	['others']
e123917	['main group molecular entity', 'polyatomic entity']	['others']
e123918	['main group molecular entity', 'polyatomic entity']	['others']
e123919	['main group molecular entity', 'polyatomic entity']	['others']
e123920	['main group molecular entity', 'polyatomic entity']	['others']
e123921	['main group molecular entity', 'polyatomic entity']	['others']
e123922	['main group molecular entity', 'polyatomic entity']	['others']
e123923	['main group molecular entity', 'polyatomic entity']	['others']
e123924	['main group molecular entity']	['others']
e123925	['main group molecular entity', 'polyatomic entity']	['others']
e123926	['main group molecular entity', 'polyatomic entity']	['others']
e123927	['main group molecular entity', 'polyatomic entity']	['others']
e123928	['main group molecular entity', 'polyatomic entity']	['others']
e123929	['main group molecular entity', 'polyatomic entity']	['others']
e123930	['main group molecular entity']	['others']
e123931	['main group molecular entity', 'polyatomic entity']	['others']
e123932	['main group molecular entity', 'polyatomic entity']	['others']
e123933	['main group molecular entity', 'polyatomic entity']	['others']
e123934	['main group molecular entity', 'polyatomic entity']	['others']
e123935	['main group molecular entity', 'polyatomic entity']	['others']
e123936	['main group molecular entity']	['others']
e123937	['main group molecular entity', 'polyatomic entity']	['others']
e123938	['main group molecular entity', 'polyatomic entity']	['others']
e123939	['main group molecular entity', 'polyatomic entity']	['others']
e123940	['main group molecular entity', 'polyatomic entity']	['others']
e123941	['main group molecular entity', 'polyatomic entity']	['others']
e123942	['main group molecular entity', 'polyatomic entity']	['others']
e123943	['main group molecular entity', 'polyatomic entity']	['others']
e123944	['main group molecular entity', 'polyatomic entity']	['others']
e123945	['main group molecular entity', 'polyatomic entity']	['others']
e123946	['main group molecular entity', 'polyatomic entity']	['others']
e123947	['main group molecular entity', 'polyatomic entity']	['others']
e123948	['main group molecular entity', 'polyatomic entity']	['others']
e123949	['main group molecular entity', 'polyatomic entity']	['others']
e123950	['main group molecular entity', 'polyatomic entity']	['others']
e123951	['main group molecular entity']	['others']
e123952	['main group molecular entity', 'polyatomic entity']	['others']
e123953	['main group molecular entity', 'polyatomic entity']	['others']
e123954	['main group molecular entity', 'polyatomic entity']	['others']
e123955	['main group molecular entity', 'polyatomic entity']	['others']
e123956	['main group molecular entity', 'polyatomic entity']	['others']
e123957	['main group molecular entity', 'polyatomic entity']	['others']
e123958	['main group molecular entity']	['others']
e123959	['main group molecular entity', 'polyatomic entity']	['others']
e123960	['main group molecular entity']	['others']
e123961	['main group molecular entity', 'polyatomic entity']	['others']
e123962	['main group molecular entity', 'polyatomic entity']	['others']
e123963	['main group molecular entity', 'polyatomic entity']	['others']
e123964	['main group molecular entity', 'polyatomic entity']	['others']
e123965	['main group molecular entity', 'polyatomic entity']	['others']
e123966	['main group molecular entity', 'polyatomic entity']	['others']
e123967	['main group molecular entity', 'polyatomic entity']	['others']
e123968	['main group molecular entity']	['others']
e123969	['main group molecular entity', 'polyatomic entity']	['others']
e123970	['main group molecular entity', 'polyatomic entity']	['others']
e123971	['main group molecular entity', 'polyatomic entity']	['others']
e123972	['main group molecular entity']	['others']
e123973	['main group molecular entity', 'polyatomic entity']	['others']
e123974	['main group molecular entity', 'polyatomic entity']	['others']
e123975	['main group molecular entity', 'polyatomic entity']	['others']
e123976	['main group molecular entity', 'polyatomic entity']	['others']
e123977	['main group molecular entity', 'polyatomic entity']	['others']
e123978	['main group molecular entity', 'polyatomic entity']	['others']
e123979	['main group molecular entity']	['others']
e123980	['main group molecular entity', 'polyatomic entity']	['others']
e123981	['main group molecular entity', 'polyatomic entity']	['others']
e123982	['main group molecular entity', 'polyatomic entity']	['others']
e123983	['main group molecular entity', 'polyatomic entity']	['others']
e123984	['main group molecular entity']	['others']
e123985	['main group molecular entity', 'polyatomic entity']	['others']
e123986	['main group molecular entity', 'polyatomic entity']	['others']
e123987	['main group molecular entity', 'polyatomic entity']	['others']
e123988	['main group molecular entity', 'polyatomic entity']	['others']
e123989	['main group molecular entity']	['others']
e123990	['main group molecular entity', 'polyatomic entity']	['others']
e123991	['main group molecular entity', 'polyatomic entity']	['others']
e123992	['main group molecular entity']	['others']
e123993	['main group molecular entity', 'polyatomic entity']	['others']
e123994	['main group molecular entity', 'polyatomic entity']	['others']
e123995	['main group molecular entity', 'polyatomic entity']	['others']
e123996	['main group molecular entity', 'polyatomic entity']	['others']
e123997	['main group molecular entity', 'polyatomic entity']	['others']
e123998	['main group molecular entity', 'polyatomic entity']	['others']
e123999	['main group molecular entity', 'polyatomic entity']	['others']
e124000	['main group molecular entity', 'polyatomic entity']	['others']
e124001	['main group molecular entity', 'polyatomic entity']	['others']
e124002	['main group molecular entity', 'polyatomic entity']	['others']
e124003	['main group molecular entity', 'polyatomic entity']	['others']
e124004	['main group molecular entity', 'polyatomic entity']	['others']
e124005	['main group molecular entity', 'polyatomic entity']	['others']
e124006	['main group molecular entity']	['others']
e124007	['main group molecular entity', 'polyatomic entity']	['others']
e124008	['main group molecular entity', 'polyatomic entity']	['others']
e124009	['main group molecular entity', 'polyatomic entity']	['others']
e124010	['main group molecular entity', 'polyatomic entity']	['others']
e124011	['main group molecular entity', 'polyatomic entity']	['others']
e124012	['main group molecular entity', 'polyatomic entity']	['others']
e124013	['main group molecular entity', 'polyatomic entity']	['others']
e124014	['main group molecular entity', 'polyatomic entity']	['others']
e124015	['main group molecular entity', 'polyatomic entity']	['others']
e124016	['main group molecular entity', 'polyatomic entity']	['others']
e124017	['main group molecular entity', 'polyatomic entity']	['others']
e124018	['main group molecular entity', 'polyatomic entity']	['others']
e124019	['main group molecular entity', 'polyatomic entity']	['others']
e124020	['main group molecular entity']	['others']
e124021	['main group molecular entity']	['others']
e124022	['main group molecular entity', 'polyatomic entity']	['others']
e124023	['main group molecular entity', 'polyatomic entity']	['others']
e124024	['main group molecular entity', 'polyatomic entity']	['others']
e124025	['main group molecular entity', 'polyatomic entity']	['others']
e124026	['main group molecular entity', 'polyatomic entity']	['others']
e124027	['main group molecular entity']	['others']
e124028	['main group molecular entity']	['others']
e124029	['main group molecular entity', 'polyatomic entity']	['others']
e124030	['main group molecular entity']	['others']
e124031	['main group molecular entity', 'polyatomic entity']	['others']
e124032	['main group molecular entity']	['others']
e124033	['main group molecular entity', 'polyatomic entity']	['others']
e124034	['main group molecular entity']	['others']
e124035	['main group molecular entity', 'polyatomic entity']	['others']
e124036	['main group molecular entity', 'polyatomic entity']	['others']
e124037	['main group molecular entity', 'polyatomic entity']	['others']
e124038	['main group molecular entity', 'polyatomic entity']	['others']
e124039	['main group molecular entity', 'polyatomic entity']	['others']
e124040	['main group molecular entity']	['others']
e124041	['main group molecular entity', 'polyatomic entity']	['others']
e124042	['main group molecular entity', 'polyatomic entity']	['others']
e124043	['main group molecular entity', 'polyatomic entity']	['others']
e124044	['main group molecular entity', 'polyatomic entity']	['others']
e124045	['main group molecular entity']	['others']
e124046	['main group molecular entity']	['others']
e124047	['main group molecular entity', 'polyatomic entity']	['others']
e124048	[]	['others']
e124049	['main group molecular entity', 'polyatomic entity']	['others']
e124050	['main group molecular entity', 'polyatomic entity']	['others']
e124051	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124052	['main group molecular entity', 'ion']	['others']
e124053	['main group molecular entity', 'ion']	['others']
e124054	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124055	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124056	['main group molecular entity']	['others']
e124057	['main group molecular entity', 'ion']	['others']
e124058	['main group molecular entity', 'ion']	['others']
e124059	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124060	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124061	['main group molecular entity', 'ion']	['others']
e124062	['main group molecular entity', 'ion']	['others']
e124063	['main group molecular entity', 'ion']	['others']
e124064	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124065	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124066	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124067	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124068	['main group molecular entity', 'polyatomic entity']	['others']
e124069	['main group molecular entity', 'polyatomic entity']	['others']
e124070	['main group molecular entity']	['others']
e124071	['main group molecular entity']	['others']
e124072	['main group molecular entity']	['others']
e124073	['main group molecular entity']	['others']
e124074	['main group molecular entity', 'polyatomic entity']	['others']
e124075	['main group molecular entity']	['others']
e124076	['main group molecular entity']	['others']
e124077	['main group molecular entity']	['others']
e124078	['main group molecular entity']	['others']
e124079	['main group molecular entity']	['others']
e124080	['main group molecular entity']	['others']
e124081	['main group molecular entity']	['others']
e124082	['main group molecular entity']	['others']
e124083	['main group molecular entity']	['others']
e124084	['main group molecular entity']	['others']
e124085	['main group molecular entity', 'polyatomic entity']	['others']
e124086	['main group molecular entity']	['others']
e124087	['main group molecular entity']	['others']
e124088	['main group molecular entity']	['others']
e124089	['main group molecular entity']	['others']
e124090	['main group molecular entity']	['others']
e124091	['main group molecular entity', 'polyatomic entity']	['others']
e124092	['main group molecular entity']	['others']
e124093	['main group molecular entity']	['others']
e124094	['main group molecular entity']	['others']
e124095	['main group molecular entity']	['others']
e124096	['main group molecular entity', 'polyatomic entity']	['others']
e124097	['main group molecular entity']	['others']
e124098	['main group molecular entity', 'polyatomic entity']	['others']
e124099	['main group molecular entity']	['others']
e124100	['main group molecular entity']	['others']
e124101	['main group molecular entity']	['others']
e124102	['main group molecular entity']	['others']
e124103	['main group molecular entity']	['others']
e124104	['main group molecular entity']	['others']
e124105	['main group molecular entity']	['others']
e124106	['main group molecular entity']	['others']
e124107	['main group molecular entity']	['others']
e124108	['main group molecular entity', 'polyatomic entity']	['others']
e124109	['main group molecular entity']	['others']
e124110	['main group molecular entity']	['others']
e124111	['main group molecular entity']	['others']
e124112	['main group molecular entity']	['others']
e124113	['main group molecular entity', 'polyatomic entity']	['others']
e124114	['main group molecular entity']	['others']
e124115	['main group molecular entity', 'polyatomic entity']	['others']
e124116	['main group molecular entity', 'polyatomic entity']	['others']
e124117	['main group molecular entity']	['others']
e124118	['main group molecular entity']	['others']
e124119	['main group molecular entity']	['others']
e124120	['main group molecular entity']	['others']
e124121	['main group molecular entity']	['others']
e124122	['main group molecular entity', 'polyatomic entity']	['others']
e124123	['main group molecular entity']	['others']
