foodatlas_id	head_id	relationship_id	tail_id	source
co139604	e49477	r2	e49479	chebi
co139605	e49370	r2	e65097	chebi
co139606	e49370	r2	e18407	chebi
co139607	e49370	r2	e41104	chebi
co139608	e49370	r2	e11476	chebi
co139609	e49370	r2	e13030	chebi
co139610	e49370	r2	e11447	chebi
co139611	e49430	r2	e18824	chebi
co139612	e49430	r2	e64639	chebi
co139613	e49430	r2	e19209	chebi
co139614	e49430	r2	e24511	chebi
co139615	e49430	r2	e17839	chebi
co139616	e49455	r2	e18686	chebi
co139617	e49455	r2	e19209	chebi
co139618	e49455	r2	e63898	chebi
co139619	e49455	r2	e18429	chebi
co139620	e49455	r2	e23682	chebi
co139621	e49455	r2	e17839	chebi
co139622	e49430	r2	e23683	chebi
co139623	e49314	r2	e64607	chebi
co139624	e49314	r2	e63898	chebi
co139625	e47761	r2	e14273	chebi
co139626	e49369	r2	e65097	chebi
co139627	e49369	r2	e41104	chebi
co139628	e49369	r2	e11476	chebi
co139629	e49369	r2	e13030	chebi
co139630	e49369	r2	e11447	chebi
co139631	e49367	r2	e65097	chebi
co139632	e49367	r2	e41104	chebi
co139633	e49367	r2	e11476	chebi
co139634	e49367	r2	e13030	chebi
co139635	e49367	r2	e11447	chebi
co139636	e49367	r2	e21935	chebi
co139637	e49366	r2	e21935	chebi
co139638	e49366	r2	e65097	chebi
co139639	e49366	r2	e41104	chebi
co139640	e49366	r2	e11476	chebi
co139641	e49366	r2	e13030	chebi
co139642	e49366	r2	e11447	chebi
co139643	e49482	r2	e64324	chebi
co139644	e49483	r2	e64324	chebi
co139645	e49485	r2	e64324	chebi
co139646	e49365	r2	e65097	chebi
co139647	e49365	r2	e18407	chebi
co139648	e49365	r2	e41104	chebi
co139649	e49365	r2	e11476	chebi
co139650	e49365	r2	e13030	chebi
co139651	e49365	r2	e11447	chebi
co139652	e49488	r2	e34482	chebi
co139653	e73228	r2	e49488	chebi
co139654	e49364	r2	e65097	chebi
co139655	e49364	r2	e18407	chebi
co139656	e49364	r2	e41104	chebi
co139657	e49364	r2	e11476	chebi
co139658	e49364	r2	e13030	chebi
co139659	e49364	r2	e11447	chebi
co139660	e66146	r2	e65097	chebi
co139661	e66146	r2	e41104	chebi
co139662	e66146	r2	e11476	chebi
co139663	e66146	r2	e13030	chebi
co139664	e66146	r2	e11447	chebi
co139665	e49363	r2	e65097	chebi
co139666	e49363	r2	e18407	chebi
co139667	e49363	r2	e41104	chebi
co139668	e49363	r2	e11476	chebi
co139669	e49363	r2	e13030	chebi
co139670	e49363	r2	e11447	chebi
co139671	e49491	r2	e27917	chebi
co139672	e49492	r2	e27917	chebi
co139673	e49493	r2	e27917	chebi
co139674	e49362	r2	e65097	chebi
co139675	e49362	r2	e41104	chebi
co139676	e49362	r2	e11476	chebi
co139677	e49362	r2	e13030	chebi
co139678	e49362	r2	e11447	chebi
co139679	e49361	r2	e65097	chebi
co139680	e49361	r2	e41104	chebi
co139681	e49361	r2	e11476	chebi
co139682	e49361	r2	e13030	chebi
co139683	e49361	r2	e11447	chebi
co139684	e20652	r2	e23682	chebi
co139685	e20652	r2	e13006	chebi
co139686	e20652	r2	e60069	chebi
co139687	e15008	r2	e18909	chebi
co139688	e66048	r2	e18956	chebi
co139689	e66048	r2	e24715	chebi
co139690	e66048	r2	e27344	chebi
co139691	e66048	r2	e64241	chebi
co139692	e66048	r2	e60069	chebi
co139693	e66092	r2	e60069	chebi
co139694	e48120	r2	e64354	chebi
co139695	e66048	r2	e64354	chebi
co139696	e48120	r2	e60069	chebi
co139697	e66092	r2	e64354	chebi
co139698	e66049	r2	e27344	chebi
co139699	e66049	r2	e22596	chebi
co139700	e66049	r2	e24715	chebi
co139701	e66049	r2	e60069	chebi
co139702	e66049	r2	e64354	chebi
co139703	e48014	r2	e24715	chebi
co139704	e48014	r2	e22596	chebi
co139705	e48014	r2	e27344	chebi
co139706	e48014	r2	e60069	chebi
co139707	e48014	r2	e64354	chebi
co139708	e48014	r2	e12163	chebi
co139709	e66049	r2	e12163	chebi
co139710	e48015	r2	e27344	chebi
co139711	e48015	r2	e12675	chebi
co139712	e48015	r2	e60069	chebi
co139713	e48015	r2	e64354	chebi
co139714	e48016	r2	e27344	chebi
co139715	e48016	r2	e60069	chebi
co139716	e48016	r2	e12675	chebi
co139717	e48017	r2	e12675	chebi
co139718	e48017	r2	e24715	chebi
co139719	e48017	r2	e64241	chebi
co139720	e49496	r2	e61851	chebi
co139721	e48017	r2	e60069	chebi
co139722	e49497	r2	e28887	chebi
co139723	e49499	r2	e28887	chebi
co139724	e49495	r2	e12824	chebi
co139725	e49500	r2	e28887	chebi
co139726	e48017	r2	e62440	chebi
co139727	e48018	r2	e27344	chebi
co139728	e48018	r2	e13585	chebi
co139729	e48018	r2	e60069	chebi
co139730	e49501	r2	e49495	chebi
co139731	e48018	r2	e64354	chebi
co139732	e48018	r2	e64575	chebi
co139733	e48018	r2	e32475	chebi
co139734	e48019	r2	e63895	chebi
co139735	e48019	r2	e27344	chebi
co139736	e49504	r2	e41910	chebi
co139737	e48019	r2	e32475	chebi
co139738	e48019	r2	e60069	chebi
co139739	e49489	r2	e49501	chebi
co139740	e80774	r2	e63895	chebi
co139741	e80774	r2	e27344	chebi
co139742	e80774	r2	e32475	chebi
co139743	e80774	r2	e13585	chebi
co139744	e80774	r2	e64241	chebi
co139745	e80774	r2	e64354	chebi
co139746	e49505	r2	e60582	chebi
co139747	e49506	r2	e60582	chebi
co139748	e49508	r2	e60582	chebi
co139749	e48021	r2	e40991	chebi
co139750	e48021	r2	e18956	chebi
co139751	e49509	r2	e60582	chebi
co139752	e48021	r2	e60069	chebi
co139753	e49234	r2	e48021	chebi
co139754	e49244	r2	e48021	chebi
co139755	e48021	r2	e27344	chebi
co139756	e49507	r2	e49501	chebi
co139757	e49511	r2	e18526	chebi
co139758	e49511	r2	e21438	chebi
co139759	e49512	r2	e64355	chebi
co139760	e49513	r2	e64355	chebi
co139761	e49514	r2	e65507	chebi
co139762	e49515	r2	e65507	chebi
co139763	e49516	r2	e65507	chebi
co139764	e49518	r2	e65507	chebi
co139765	e49519	r2	e65507	chebi
co139766	e49520	r2	e65507	chebi
co139767	e49521	r2	e65507	chebi
co139768	e49523	r2	e27903	chebi
co139769	e49524	r2	e61832	chebi
co139770	e49525	r2	e61832	chebi
co139771	e49527	r2	e61832	chebi
co139772	e49528	r2	e61832	chebi
co139773	e49529	r2	e61832	chebi
co139774	e49530	r2	e61832	chebi
co139775	e49531	r2	e22160	chebi
co139776	e49531	r2	e16356	chebi
co139777	e49534	r2	e29563	chebi
co139778	e49535	r2	e29563	chebi
co139779	e49536	r2	e29563	chebi
co139780	e49537	r2	e29563	chebi
co139781	e49538	r2	e29563	chebi
co139782	e49539	r2	e29563	chebi
co139783	e49540	r2	e29563	chebi
co139784	e49541	r2	e29563	chebi
co139785	e49542	r2	e29563	chebi
co139786	e49545	r2	e21637	chebi
co139787	e22028	r2	e11891	chebi
co139788	e22028	r2	e13524	chebi
co139789	e60466	r2	e64229	chebi
co139790	e63378	r2	e64229	chebi
co139791	e61059	r2	e64354	chebi
co139792	e49548	r2	e17823	chebi
co139793	e49547	r2	e49548	chebi
co139794	e49548	r2	e17431	chebi
co139795	e49546	r2	e49548	chebi
co139796	e49548	r2	e13006	chebi
co139797	e49545	r2	e49548	chebi
co139798	e49513	r2	e49548	chebi
co139799	e49512	r2	e49548	chebi
co139800	e49544	r2	e49548	chebi
co139801	e73320	r2	e49548	chebi
co139802	e37987	r2	e49548	chebi
co139803	e49543	r2	e49548	chebi
co139804	e45499	r2	e49548	chebi
co139805	e49533	r2	e49548	chebi
co139806	e49532	r2	e49548	chebi
co139807	e49526	r2	e49548	chebi
co139808	e73779	r2	e49548	chebi
co139809	e49522	r2	e49548	chebi
co139810	e49517	r2	e49548	chebi
co139811	e61347	r2	e49548	chebi
co139812	e49549	r2	e49548	chebi
co139813	e49550	r2	e49548	chebi
co139814	e118023	r2	e65395	chebi
co139815	e49092	r2	e43911	chebi
co139816	e49092	r2	e65504	chebi
co139817	e49613	r2	e28486	chebi
co139818	e49613	r2	e19168	chebi
co139819	e49092	r2	e48908	chebi
co139820	e49613	r2	e12591	chebi
co139821	e49613	r2	e60216	chebi
co139822	e49613	r2	e13037	chebi
co139823	e49617	r2	e61590	chebi
co139824	e49618	r2	e61590	chebi
co139825	e49619	r2	e61590	chebi
co139826	e49620	r2	e61590	chebi
co139827	e49621	r2	e49614	chebi
co139828	e49098	r2	e65504	chebi
co139829	e49098	r2	e31114	chebi
co139830	e49622	r2	e49614	chebi
co139831	e49099	r2	e34103	chebi
co139832	e49624	r2	e49623	chebi
co139833	e49625	r2	e26494	chebi
co139834	e49626	r2	e26494	chebi
co139835	e49627	r2	e26494	chebi
co139836	e49628	r2	e32371	chebi
co139837	e49631	r2	e32371	chebi
co139838	e49637	r2	e49634	chebi
co139839	e49639	r2	e49634	chebi
co139840	e49642	r2	e65502	chebi
co139841	e49641	r2	e47187	chebi
co139842	e49644	r2	e65502	chebi
co139843	e70113	r2	e17577	chebi
co139844	e49100	r2	e64362	chebi
co139845	e49651	r2	e63899	chebi
co139846	e49652	r2	e28930	chebi
co139847	e49653	r2	e28930	chebi
co139848	e49101	r2	e64362	chebi
co139849	e49655	r2	e61871	chebi
co139850	e49654	r2	e60449	chebi
co139851	e49657	r2	e61871	chebi
co139852	e49658	r2	e61871	chebi
co139853	e49656	r2	e12308	chebi
co139854	e49659	r2	e61871	chebi
co139855	e49660	r2	e61871	chebi
co139856	e49661	r2	e61871	chebi
co139857	e49662	r2	e61871	chebi
co139858	e49102	r2	e34103	chebi
co139859	e49665	r2	e47187	chebi
co139860	e49104	r2	e64362	chebi
co139861	e49667	r2	e60449	chebi
co139862	e49103	r2	e64362	chebi
co139863	e49668	r2	e49548	chebi
co139864	e49670	r2	e44474	chebi
co139865	e49671	r2	e16439	chebi
co139866	e49105	r2	e34103	chebi
co139867	e49672	r2	e49671	chebi
co139868	e49673	r2	e49671	chebi
co139869	e49674	r2	e49671	chebi
co139870	e49675	r2	e47187	chebi
co139871	e49106	r2	e64362	chebi
co139872	e49677	r2	e19748	chebi
co139873	e49678	r2	e19640	chebi
co139874	e49678	r2	e14058	chebi
co139875	e22908	r2	e18180	chebi
co139876	e49680	r2	e18277	chebi
co139877	e49503	r2	e62195	chebi
co139878	e49682	r2	e18180	chebi
co139879	e49684	r2	e20374	chebi
co139880	e49684	r2	e11491	chebi
co139881	e49685	r2	e13230	chebi
co139882	e63457	r2	e13252	chebi
co139883	e49686	r2	e13230	chebi
co139884	e49688	r2	e49685	chebi
co139885	e49689	r2	e49686	chebi
co139886	e49690	r2	e29563	chebi
co139887	e49687	r2	e43417	chebi
co139888	e49691	r2	e18277	chebi
co139889	e49691	r2	e21222	chebi
co139890	e49693	r2	e28182	chebi
co139891	e49693	r2	e19748	chebi
co139892	e49694	r2	e18277	chebi
co139893	e49695	r2	e19748	chebi
co139894	e49696	r2	e15691	chebi
co139895	e49697	r2	e12675	chebi
co139896	e49697	r2	e17839	chebi
co139897	e49697	r2	e13474	chebi
co139898	e49698	r2	e19750	chebi
co139899	e49698	r2	e13576	chebi
co139900	e49699	r2	e29564	chebi
co139901	e49699	r2	e43174	chebi
co139902	e49683	r2	e64229	chebi
co139903	e49683	r2	e13121	chebi
co139904	e49683	r2	e17025	chebi
co139905	e49683	r2	e19805	chebi
co139906	e49700	r2	e61871	chebi
co139907	e49702	r2	e29564	chebi
co139908	e49702	r2	e43176	chebi
co139909	e49703	r2	e29564	chebi
co139910	e49703	r2	e46078	chebi
co139911	e30416	r2	e16279	chebi
co139912	e13504	r2	e16860	chebi
co139913	e67625	r2	e11546	chebi
co139914	e28561	r2	e13504	chebi
co139915	e49704	r2	e29564	chebi
co139916	e49704	r2	e43175	chebi
co139917	e49701	r2	e13568	chebi
co139918	e49701	r2	e17839	chebi
co139919	e49701	r2	e60449	chebi
co139920	e49705	r2	e29564	chebi
co139921	e49705	r2	e44266	chebi
co139922	e43909	r2	e47006	chebi
co139923	e45938	r2	e47006	chebi
co139924	e43513	r2	e47006	chebi
co139925	e44020	r2	e47006	chebi
co139926	e43910	r2	e47006	chebi
co139927	e44023	r2	e47006	chebi
co139928	e43908	r2	e47006	chebi
co139929	e43199	r2	e47006	chebi
co139930	e47738	r2	e47006	chebi
co139931	e43550	r2	e47006	chebi
co139932	e35015	r2	e47006	chebi
co139933	e35014	r2	e47006	chebi
co139934	e35517	r2	e47006	chebi
co139935	e47006	r2	e62409	chebi
co139936	e28445	r2	e47006	chebi
co139937	e28446	r2	e47006	chebi
co139938	e28447	r2	e47006	chebi
co139939	e28448	r2	e47006	chebi
co139940	e28449	r2	e47006	chebi
co139941	e49706	r2	e47006	chebi
co139942	e49707	r2	e47006	chebi
co139943	e49709	r2	e47006	chebi
co139944	e49710	r2	e47006	chebi
co139945	e49708	r2	e17207	chebi
co139946	e49708	r2	e64607	chebi
co139947	e49708	r2	e13136	chebi
co139948	e49708	r2	e23683	chebi
co139949	e49708	r2	e19631	chebi
co139950	e49708	r2	e30416	chebi
co139951	e49711	r2	e47006	chebi
co139952	e49712	r2	e47006	chebi
co139953	e49713	r2	e47006	chebi
co139954	e63753	r2	e23981	chebi
co139955	e49636	r2	e23981	chebi
co139956	e48474	r2	e21637	chebi
co139957	e49164	r2	e33266	chebi
co139958	e49636	r2	e30112	chebi
co139959	e49108	r2	e33882	chebi
co139960	e49108	r2	e41354	chebi
co139961	e49108	r2	e65504	chebi
co139962	e49721	r2	e17725	chebi
co139963	e49721	r2	e13035	chebi
co139964	e49721	r2	e60069	chebi
co139965	e49721	r2	e11896	chebi
co139966	e49723	r2	e11891	chebi
co139967	e49723	r2	e18825	chebi
co139968	e49723	r2	e64246	chebi
co139969	e49724	r2	e18825	chebi
co139970	e49722	r2	e49140	chebi
co139971	e49722	r2	e13474	chebi
co139972	e49722	r2	e33730	chebi
co139973	e49109	r2	e41354	chebi
co139974	e49109	r2	e65504	chebi
co139975	e49109	r2	e33882	chebi
co139976	e49109	r2	e33883	chebi
co139977	e49108	r2	e33883	chebi
co139978	e49725	r2	e13474	chebi
co139979	e49725	r2	e33730	chebi
co139980	e49725	r2	e49140	chebi
co139981	e49725	r2	e21742	chebi
co139982	e49722	r2	e21742	chebi
co139983	e49726	r2	e36767	chebi
co139984	e49110	r2	e47609	chebi
co139985	e49113	r2	e65504	chebi
co139986	e49728	r2	e60756	chebi
co139987	e49729	r2	e61618	chebi
co139988	e118024	r2	e43181	chebi
co139989	e49730	r2	e40991	chebi
co139990	e49730	r2	e13792	chebi
co139991	e49730	r2	e29679	chebi
co139992	e60400	r2	e49730	chebi
co139993	e49139	r2	e64179	chebi
co139994	e49141	r2	e64179	chebi
co139995	e49732	r2	e64396	chebi
co139996	e49152	r2	e13663	chebi
co139997	e49152	r2	e32189	chebi
co139998	e49152	r2	e29679	chebi
co139999	e49152	r2	e29320	chebi
co140000	e49733	r2	e18825	chebi
co140001	e49735	r2	e18825	chebi
co140002	e49736	r2	e12895	chebi
co140003	e49153	r2	e29320	chebi
co140004	e49153	r2	e13663	chebi
co140005	e49153	r2	e32189	chebi
co140006	e49737	r2	e33291	chebi
co140007	e33262	r2	e49737	chebi
co140008	e48023	r2	e40991	chebi
co140009	e48023	r2	e18956	chebi
co140010	e48023	r2	e27344	chebi
co140011	e48023	r2	e13585	chebi
co140012	e48023	r2	e60069	chebi
co140013	e48023	r2	e64575	chebi
co140014	e48024	r2	e40991	chebi
co140015	e48024	r2	e18956	chebi
co140016	e48024	r2	e27344	chebi
co140017	e48024	r2	e63895	chebi
co140018	e48207	r2	e41709	chebi
co140019	e48207	r2	e60216	chebi
co140020	e48208	r2	e60216	chebi
co140021	e48208	r2	e19168	chebi
co140022	e48208	r2	e32910	chebi
co140023	e48209	r2	e65518	chebi
co140024	e48210	r2	e26463	chebi
co140025	e48032	r2	e46841	chebi
co140026	e48032	r2	e13879	chebi
co140027	e48032	r2	e62401	chebi
co140028	e48033	r2	e46841	chebi
co140029	e48033	r2	e62401	chebi
co140030	e48033	r2	e13879	chebi
co140031	e48369	r2	e16149	chebi
co140032	e48370	r2	e17740	chebi
co140033	e48370	r2	e13483	chebi
co140034	e48371	r2	e12873	chebi
co140035	e48371	r2	e21609	chebi
co140036	e48371	r2	e29320	chebi
co140037	e48372	r2	e15869	chebi
co140038	e48372	r2	e15531	chebi
co140039	e48374	r2	e16149	chebi
co140040	e48374	r2	e16621	chebi
co140041	e48377	r2	e64355	chebi
co140042	e48378	r2	e16359	chebi
co140043	e48380	r2	e16621	chebi
co140044	e48380	r2	e13252	chebi
co140045	e48478	r2	e14138	chebi
co140046	e48479	r2	e13252	chebi
co140047	e48482	r2	e65432	chebi
co140048	e48482	r2	e13483	chebi
co140049	e48483	r2	e19849	chebi
co140050	e48483	r2	e33982	chebi
co140051	e48483	r2	e17259	chebi
co140052	e48483	r2	e18429	chebi
co140053	e48484	r2	e16622	chebi
co140054	e48484	r2	e18127	chebi
co140055	e48486	r2	e19849	chebi
co140056	e48486	r2	e41512	chebi
co140057	e48486	r2	e22575	chebi
co140058	e48487	r2	e15869	chebi
co140059	e48487	r2	e13474	chebi
co140060	e48488	r2	e65117	chebi
co140061	e48490	r2	e23891	chebi
co140062	e48490	r2	e22395	chebi
co140063	e48491	r2	e64179	chebi
co140064	e48491	r2	e39331	chebi
co140065	e48494	r2	e11491	chebi
co140066	e48838	r2	e22645	chebi
co140067	e48494	r2	e22639	chebi
co140068	e48494	r2	e22395	chebi
co140069	e48495	r2	e19849	chebi
co140070	e48495	r2	e33982	chebi
co140071	e48496	r2	e19849	chebi
co140072	e48496	r2	e33982	chebi
co140073	e48496	r2	e41815	chebi
co140074	e48497	r2	e14138	chebi
co140075	e48497	r2	e64354	chebi
co140076	e48497	r2	e39331	chebi
co140077	e48498	r2	e14138	chebi
co140078	e48498	r2	e39331	chebi
co140079	e48498	r2	e64354	chebi
co140080	e48498	r2	e41814	chebi
co140081	e48501	r2	e21251	chebi
co140082	e48501	r2	e31386	chebi
co140083	e48502	r2	e13204	chebi
co140084	e48502	r2	e64354	chebi
co140085	e48503	r2	e16860	chebi
co140086	e48505	r2	e20940	chebi
co140087	e20940	r2	e31528	chebi
co140088	e48506	r2	e23026	chebi
co140089	e48506	r2	e60069	chebi
co140090	e48508	r2	e64241	chebi
co140091	e48508	r2	e13585	chebi
co140092	e48510	r2	e12163	chebi
co140093	e48512	r2	e13688	chebi
co140094	e48512	r2	e65349	chebi
co140095	e48512	r2	e13252	chebi
co140096	e48514	r2	e13865	chebi
co140097	e48515	r2	e65117	chebi
co140098	e48516	r2	e18280	chebi
co140099	e48516	r2	e64354	chebi
co140100	e48518	r2	e13524	chebi
co140101	e48518	r2	e11891	chebi
co140102	e48519	r2	e14138	chebi
co140103	e48521	r2	e14138	chebi
co140104	e48521	r2	e13002	chebi
co140105	e48523	r2	e23542	chebi
co140106	e48523	r2	e60069	chebi
co140107	e48524	r2	e64355	chebi
co140108	e48524	r2	e15869	chebi
co140109	e48524	r2	e26908	chebi
co140110	e48525	r2	e20387	chebi
co140111	e48525	r2	e13252	chebi
co140112	e49786	r2	e49548	chebi
co140113	e49786	r2	e64355	chebi
co140114	e49788	r2	e49548	chebi
co140115	e49788	r2	e64355	chebi
co140116	e49160	r2	e65426	chebi
co140117	e49160	r2	e13252	chebi
co140118	e49160	r2	e29320	chebi
co140119	e49160	r2	e64327	chebi
co140120	e49161	r2	e65426	chebi
co140121	e49161	r2	e28343	chebi
co140122	e118016	r2	e60311	chebi
co140123	e118017	r2	e60311	chebi
co140124	e49168	r2	e29375	chebi
co140125	e49169	r2	e29375	chebi
co140126	e49789	r2	e60357	chebi
co140127	e49790	r2	e60033	chebi
co140128	e49791	r2	e11942	chebi
co140129	e10933	r2	e36094	chebi
co140130	e10933	r2	e64639	chebi
co140131	e10933	r2	e12882	chebi
co140132	e10933	r2	e17839	chebi
co140133	e49794	r2	e36094	chebi
co140134	e49794	r2	e17839	chebi
co140135	e49794	r2	e64639	chebi
co140136	e49794	r2	e13006	chebi
co140137	e49167	r2	e18009	chebi
co140138	e49167	r2	e18407	chebi
co140139	e49167	r2	e65097	chebi
co140140	e49167	r2	e41104	chebi
co140141	e49167	r2	e13368	chebi
co140142	e49167	r2	e18806	chebi
co140143	e49167	r2	e11649	chebi
co140144	e49186	r2	e11792	chebi
co140145	e49186	r2	e60069	chebi
co140146	e49315	r2	e64179	chebi
co140147	e49315	r2	e64536	chebi
co140148	e49795	r2	e23844	chebi
co140149	e49315	r2	e64354	chebi
co140150	e49315	r2	e24153	chebi
co140151	e49796	r2	e23844	chebi
co140152	e49207	r2	e26636	chebi
co140153	e49207	r2	e17875	chebi
co140154	e49797	r2	e13590	chebi
co140155	e49797	r2	e32476	chebi
co140156	e49800	r2	e16771	chebi
co140157	e49800	r2	e28486	chebi
co140158	e49800	r2	e12591	chebi
co140159	e49800	r2	e60216	chebi
co140160	e49800	r2	e39232	chebi
co140161	e119131	r2	e65395	chebi
co140162	e47782	r2	e11891	chebi
co140163	e47782	r2	e19755	chebi
co140164	e49802	r2	e64362	chebi
co140165	e49803	r2	e20955	chebi
co140166	e49804	r2	e12880	chebi
co140167	e49809	r2	e18780	chebi
co140168	e49809	r2	e19755	chebi
co140169	e49809	r2	e62420	chebi
co140170	e49215	r2	e31704	chebi
co140171	e49216	r2	e40571	chebi
co140172	e49218	r2	e48919	chebi
co140173	e49218	r2	e31535	chebi
co140174	e49218	r2	e65504	chebi
co140175	e49821	r2	e28486	chebi
co140176	e49821	r2	e13519	chebi
co140177	e49821	r2	e60216	chebi
co140178	e47799	r2	e30416	chebi
co140179	e47799	r2	e36094	chebi
co140180	e47799	r2	e17029	chebi
co140181	e49230	r2	e40570	chebi
co140182	e49822	r2	e19838	chebi
co140183	e49822	r2	e60216	chebi
co140184	e49230	r2	e29679	chebi
co140185	e49230	r2	e19197	chebi
co140186	e49231	r2	e40570	chebi
co140187	e49231	r2	e29679	chebi
co140188	e49231	r2	e19197	chebi
co140189	e49232	r2	e40570	chebi
co140190	e49232	r2	e29679	chebi
co140191	e49232	r2	e19197	chebi
co140192	e49823	r2	e18180	chebi
co140193	e49824	r2	e18180	chebi
co140194	e49825	r2	e11491	chebi
co140195	e49825	r2	e20374	chebi
co140196	e49826	r2	e20374	chebi
co140197	e49826	r2	e11491	chebi
co140198	e49827	r2	e17031	chebi
co140199	e49828	r2	e64362	chebi
co140200	e31480	r2	e16860	chebi
co140201	e22403	r2	e30416	chebi
co140202	e49792	r2	e23683	chebi
co140203	e49792	r2	e18405	chebi
co140204	e49792	r2	e17261	chebi
co140205	e10919	r2	e42326	chebi
co140206	e10919	r2	e42250	chebi
co140207	e10919	r2	e62401	chebi
co140208	e49793	r2	e12882	chebi
co140209	e49760	r2	e17181	chebi
co140210	e49760	r2	e17026	chebi
co140211	e49761	r2	e11891	chebi
co140212	e49761	r2	e11019	chebi
co140213	e49761	r2	e17839	chebi
co140214	e49761	r2	e17261	chebi
co140215	e49761	r2	e18429	chebi
co140216	e49829	r2	e64217	chebi
co140217	e49829	r2	e17839	chebi
co140218	e49829	r2	e18429	chebi
co140219	e49829	r2	e17261	chebi
co140220	e49829	r2	e11019	chebi
co140221	e11145	r2	e13879	chebi
co140222	e10931	r2	e12059	chebi
co140223	e10931	r2	e21023	chebi
co140224	e10931	r2	e64629	chebi
co140225	e49830	r2	e64362	chebi
co140226	e49831	r2	e64362	chebi
co140227	e49832	r2	e13682	chebi
co140228	e34074	r2	e49832	chebi
co140229	e49645	r2	e29577	chebi
co140230	e49645	r2	e62420	chebi
co140231	e26002	r2	e10972	chebi
co140232	e49835	r2	e45077	chebi
co140233	e49835	r2	e17022	chebi
co140234	e49835	r2	e12830	chebi
co140235	e49836	r2	e45077	chebi
co140236	e49836	r2	e17022	chebi
co140237	e49836	r2	e59537	chebi
co140238	e20384	r2	e13013	chebi
co140239	e20384	r2	e41815	chebi
co140240	e20384	r2	e12999	chebi
co140241	e48600	r2	e64362	chebi
co140242	e49837	r2	e45077	chebi
co140243	e49837	r2	e59537	chebi
co140244	e49829	r2	e20384	chebi
co140245	e49839	r2	e18685	chebi
co140246	e49839	r2	e13025	chebi
co140247	e49839	r2	e23682	chebi
co140248	e49839	r2	e23683	chebi
co140249	e49839	r2	e11241	chebi
co140250	e49840	r2	e19748	chebi
co140251	e49841	r2	e12113	chebi
co140252	e45940	r2	e63270	chebi
co140253	e45940	r2	e26908	chebi
co140254	e49842	r2	e17031	chebi
co140255	e49843	r2	e49842	chebi
co140256	e49843	r2	e63745	chebi
co140257	e49844	r2	e64362	chebi
co140258	e49838	r2	e12999	chebi
co140259	e49838	r2	e13013	chebi
co140260	e49838	r2	e21637	chebi
co140261	e49845	r2	e64362	chebi
co140262	e49846	r2	e17031	chebi
co140263	e49847	r2	e63745	chebi
co140264	e63692	r2	e60069	chebi
co140265	e49847	r2	e49846	chebi
co140266	e63059	r2	e49827	chebi
co140267	e49848	r2	e13682	chebi
co140268	e49849	r2	e17031	chebi
co140269	e17548	r2	e49849	chebi
co140270	e14573	r2	e49849	chebi
co140271	e13694	r2	e17031	chebi
co140272	e59934	r2	e13694	chebi
co140273	e49850	r2	e17031	chebi
co140274	e63933	r2	e49850	chebi
co140275	e20938	r2	e49850	chebi
co140276	e13447	r2	e17031	chebi
co140277	e15460	r2	e13447	chebi
co140278	e63940	r2	e13447	chebi
co140279	e49851	r2	e38491	chebi
co140280	e64025	r2	e49851	chebi
co140281	e49853	r2	e35408	chebi
co140282	e49852	r2	e38491	chebi
co140283	e49854	r2	e45077	chebi
co140284	e49854	r2	e59537	chebi
co140285	e13905	r2	e17031	chebi
co140286	e15375	r2	e13905	chebi
co140287	e61700	r2	e13905	chebi
co140288	e11001	r2	e17031	chebi
co140289	e64062	r2	e11001	chebi
co140290	e64371	r2	e11001	chebi
co140291	e49855	r2	e18521	chebi
co140292	e64078	r2	e49855	chebi
co140293	e64079	r2	e49855	chebi
co140294	e49856	r2	e45077	chebi
co140295	e66150	r2	e17031	chebi
co140296	e49857	r2	e17031	chebi
co140297	e20310	r2	e49857	chebi
co140298	e64011	r2	e49857	chebi
co140299	e49858	r2	e17031	chebi
co140300	e21066	r2	e49858	chebi
co140301	e63987	r2	e49858	chebi
co140302	e49859	r2	e17031	chebi
co140303	e38669	r2	e49859	chebi
co140304	e49860	r2	e17031	chebi
co140305	e40498	r2	e49860	chebi
co140306	e49833	r2	e47521	chebi
co140307	e49861	r2	e17031	chebi
co140308	e41393	r2	e49861	chebi
co140309	e49862	r2	e47521	chebi
co140310	e49833	r2	e12862	chebi
co140311	e49833	r2	e46773	chebi
co140312	e49833	r2	e17839	chebi
co140313	e49862	r2	e17839	chebi
co140314	e49862	r2	e12163	chebi
co140315	e49863	r2	e64362	chebi
co140316	e38832	r2	e49863	chebi
co140317	e46923	r2	e49863	chebi
co140318	e66151	r2	e65421	chebi
co140319	e66151	r2	e13584	chebi
co140320	e46921	r2	e66151	chebi
co140321	e66151	r2	e66039	chebi
co140322	e66151	r2	e11891	chebi
co140323	e62391	r2	e66151	chebi
co140324	e49833	r2	e40635	chebi
co140325	e49864	r2	e17031	chebi
co140326	e44574	r2	e49864	chebi
co140327	e49865	r2	e13682	chebi
co140328	e45584	r2	e49865	chebi
co140329	e65514	r2	e49865	chebi
co140330	e49866	r2	e17031	chebi
co140331	e49867	r2	e44746	chebi
co140332	e49772	r2	e64354	chebi
co140333	e49772	r2	e48917	chebi
co140334	e49772	r2	e23278	chebi
co140335	e49772	r2	e33592	chebi
co140336	e49868	r2	e64217	chebi
co140337	e49868	r2	e17261	chebi
co140338	e47244	r2	e11019	chebi
