foodatlas_id	head_id	relationship_id	tail_id	metadata_ids
t132178	e11750	r3	e205967	['md207919', 'md207921', 'md207922', 'md207920', 'md207918']
t132179	e21723	r3	e205967	['md207924', 'md207925', 'md207926', 'md207923', 'md207927']
t132180	e25255	r3	e205967	['md207928', 'md207932', 'md207929', 'md207931', 'md207930']
t132181	e61403	r3	e205967	['md207936', 'md207937', 'md207935', 'md207934', 'md207933']
t132182	e11750	r4	e205967	['md207938']
t132183	e21723	r4	e205967	['md207939']
t132184	e25255	r4	e205967	['md207940']
t132185	e61403	r4	e205967	['md207941']
t132186	e11750	r4	e205975	['md207942']
t132187	e21723	r4	e205975	['md207943']
t132188	e25255	r4	e205975	['md207944']
t132189	e61403	r4	e205975	['md207945']
t132190	e11750	r3	e205989	['md207946']
t132191	e21723	r3	e205989	['md207947']
t132192	e25255	r3	e205989	['md207948']
t132193	e61403	r3	e205989	['md207949']
t132194	e11750	r3	e205990	['md207950']
t132195	e21723	r3	e205990	['md207951']
t132196	e25255	r3	e205990	['md207952']
t132197	e61403	r3	e205990	['md207953']
t132198	e11750	r3	e205992	['md207954']
t132199	e21723	r3	e205992	['md207955']
t132200	e25255	r3	e205992	['md207956']
t132201	e61403	r3	e205992	['md207957']
t132202	e11750	r3	e205994	['md207966', 'md207967', 'md207962', 'md207965', 'md207969', 'md207964', 'md207963', 'md207968', 'md207958', 'md207961', 'md207959', 'md207960']
t132203	e21723	r3	e205994	['md207979', 'md207980', 'md207970', 'md207975', 'md207977', 'md207978', 'md207976', 'md207974', 'md207972', 'md207971', 'md207981', 'md207973']
t132204	e25255	r3	e205994	['md207984', 'md207992', 'md207991', 'md207985', 'md207986', 'md207989', 'md207983', 'md207990', 'md207993', 'md207982', 'md207987', 'md207988']
t132205	e61403	r3	e205994	['md207994', 'md208004', 'md207999', 'md207997', 'md207996', 'md208003', 'md207998', 'md208002', 'md208005', 'md208000', 'md207995', 'md208001']
t132206	e11750	r3	e205995	['md208007', 'md208006']
t132207	e21723	r3	e205995	['md208008', 'md208009']
t132208	e25255	r3	e205995	['md208010', 'md208011']
t132209	e61403	r3	e205995	['md208012', 'md208013']
t132210	e11750	r3	e205996	['md208015', 'md208016', 'md208014']
t132211	e21723	r3	e205996	['md208017', 'md208019', 'md208018']
t132212	e25255	r3	e205996	['md208020', 'md208021', 'md208022']
t132213	e61403	r3	e205996	['md208024', 'md208025', 'md208023']
t132214	e11750	r3	e206021	['md208026']
t132215	e21723	r3	e206021	['md208027']
t132216	e25255	r3	e206021	['md208028']
t132217	e61403	r3	e206021	['md208029']
t132218	e11750	r3	e206028	['md208030']
t132219	e21723	r3	e206028	['md208031']
t132220	e25255	r3	e206028	['md208032']
t132221	e61403	r3	e206028	['md208033']
t132222	e11750	r4	e206028	['md208034']
t132223	e21723	r4	e206028	['md208035']
t132224	e25255	r4	e206028	['md208036']
t132225	e61403	r4	e206028	['md208037']
t132226	e11750	r3	e206029	['md208038']
t132227	e21723	r3	e206029	['md208039']
t132228	e25255	r3	e206029	['md208040']
t132229	e61403	r3	e206029	['md208041']
t132230	e11750	r4	e206030	['md208042']
t132231	e21723	r4	e206030	['md208043']
t132232	e25255	r4	e206030	['md208044']
t132233	e61403	r4	e206030	['md208045']
t132234	e11750	r3	e206036	['md208050', 'md208057', 'md208048', 'md208053', 'md208059', 'md208058', 'md208061', 'md208062', 'md208054', 'md208049', 'md208052', 'md208047', 'md208056', 'md208063', 'md208060', 'md208051', 'md208064', 'md208055', 'md208046']
t132235	e21723	r3	e206036	['md208076', 'md208075', 'md208077', 'md208071', 'md208080', 'md208072', 'md208082', 'md208065', 'md208073', 'md208068', 'md208079', 'md208078', 'md208083', 'md208074', 'md208067', 'md208070', 'md208069', 'md208066', 'md208081']
t132236	e25255	r3	e206036	['md208094', 'md208099', 'md208084', 'md208091', 'md208085', 'md208098', 'md208095', 'md208101', 'md208086', 'md208087', 'md208097', 'md208102', 'md208096', 'md208092', 'md208089', 'md208088', 'md208100', 'md208093', 'md208090']
t132237	e61403	r3	e206036	['md208118', 'md208121', 'md208109', 'md208113', 'md208114', 'md208112', 'md208104', 'md208110', 'md208119', 'md208108', 'md208105', 'md208106', 'md208120', 'md208107', 'md208116', 'md208115', 'md208111', 'md208117', 'md208103']
t132238	e11750	r3	e206053	['md208123', 'md208122']
t132239	e21723	r3	e206053	['md208125', 'md208124']
t132240	e25255	r3	e206053	['md208126', 'md208127']
t132241	e61403	r3	e206053	['md208128', 'md208129']
t132242	e11750	r3	e206059	['md208135', 'md208141', 'md208145', 'md208151', 'md208137', 'md208144', 'md208152', 'md208148', 'md208140', 'md208153', 'md208154', 'md208132', 'md208138', 'md208139', 'md208149', 'md208146', 'md208150', 'md208155', 'md208131', 'md208130', 'md208136', 'md208133', 'md208134', 'md208142', 'md208147', 'md208143']
t132243	e21723	r3	e206059	['md208175', 'md208177', 'md208159', 'md208172', 'md208174', 'md208171', 'md208180', 'md208165', 'md208156', 'md208162', 'md208164', 'md208166', 'md208173', 'md208170', 'md208169', 'md208157', 'md208167', 'md208168', 'md208176', 'md208158', 'md208181', 'md208179', 'md208160', 'md208178', 'md208161', 'md208163']
t132244	e25255	r3	e206059	['md208201', 'md208200', 'md208186', 'md208189', 'md208194', 'md208188', 'md208204', 'md208205', 'md208207', 'md208198', 'md208206', 'md208182', 'md208197', 'md208193', 'md208190', 'md208184', 'md208199', 'md208191', 'md208203', 'md208192', 'md208196', 'md208202', 'md208183', 'md208195', 'md208187', 'md208185']
t132245	e61403	r3	e206059	['md208218', 'md208233', 'md208212', 'md208210', 'md208223', 'md208217', 'md208214', 'md208222', 'md208231', 'md208208', 'md208211', 'md208230', 'md208225', 'md208215', 'md208224', 'md208228', 'md208227', 'md208209', 'md208213', 'md208232', 'md208229', 'md208216', 'md208226', 'md208221', 'md208219', 'md208220']
t132246	e11750	r3	e206061	['md208235', 'md208234']
t132247	e21723	r3	e206061	['md208236', 'md208237']
t132248	e25255	r3	e206061	['md208238', 'md208239']
t132249	e61403	r3	e206061	['md208240', 'md208241']
t132250	e11750	r3	e206066	['md208242']
t132251	e21723	r3	e206066	['md208243']
t132252	e25255	r3	e206066	['md208244']
t132253	e61403	r3	e206066	['md208245']
t132254	e11750	r3	e206105	['md208246']
t132255	e21723	r3	e206105	['md208247']
t132256	e25255	r3	e206105	['md208248']
t132257	e61403	r3	e206105	['md208249']
t132258	e11750	r3	e206109	['md208250']
t132259	e21723	r3	e206109	['md208251']
t132260	e25255	r3	e206109	['md208252']
t132261	e61403	r3	e206109	['md208253']
t132262	e11750	r4	e206109	['md208256', 'md208255', 'md208257', 'md208254']
t132263	e21723	r4	e206109	['md208260', 'md208261', 'md208258', 'md208259']
t132264	e25255	r4	e206109	['md208265', 'md208264', 'md208263', 'md208262']
t132265	e61403	r4	e206109	['md208266', 'md208268', 'md208269', 'md208267']
t132266	e11750	r3	e206112	['md208270']
t132267	e21723	r3	e206112	['md208271']
t132268	e25255	r3	e206112	['md208272']
t132269	e61403	r3	e206112	['md208273']
t132270	e11750	r3	e206147	['md208274']
t132271	e21723	r3	e206147	['md208275']
t132272	e25255	r3	e206147	['md208276']
t132273	e61403	r3	e206147	['md208277']
t132274	e11750	r4	e206154	['md208280', 'md208279', 'md208278', 'md208281']
t132275	e21723	r4	e206154	['md208283', 'md208282', 'md208284', 'md208285']
t132276	e25255	r4	e206154	['md208289', 'md208287', 'md208286', 'md208288']
t132277	e61403	r4	e206154	['md208292', 'md208293', 'md208291', 'md208290']
t132278	e11750	r3	e206167	['md208294', 'md208298', 'md208297', 'md208299', 'md208295', 'md208296']
t132279	e21723	r3	e206167	['md208305', 'md208302', 'md208303', 'md208304', 'md208301', 'md208300']
t132280	e25255	r3	e206167	['md208311', 'md208306', 'md208307', 'md208308', 'md208310', 'md208309']
t132281	e61403	r3	e206167	['md208312', 'md208317', 'md208316', 'md208314', 'md208315', 'md208313']
t132282	e11750	r3	e206187	['md208319', 'md208318']
t132283	e21723	r3	e206187	['md208321', 'md208320']
t132284	e25255	r3	e206187	['md208323', 'md208322']
t132285	e61403	r3	e206187	['md208325', 'md208324']
t132286	e11750	r3	e206194	['md208328', 'md208327', 'md208326']
t132287	e21723	r3	e206194	['md208331', 'md208330', 'md208329']
t132288	e25255	r3	e206194	['md208332', 'md208334', 'md208333']
t132289	e61403	r3	e206194	['md208336', 'md208337', 'md208335']
t132290	e11750	r4	e206194	['md208338']
t132291	e21723	r4	e206194	['md208339']
t132292	e25255	r4	e206194	['md208340']
t132293	e61403	r4	e206194	['md208341']
t132294	e11750	r3	e206252	['md208345', 'md208343', 'md208347', 'md208346', 'md208342', 'md208344', 'md208349', 'md208348']
t132295	e21723	r3	e206252	['md208351', 'md208353', 'md208352', 'md208354', 'md208350', 'md208357', 'md208355', 'md208356']
t132296	e25255	r3	e206252	['md208358', 'md208361', 'md208365', 'md208362', 'md208360', 'md208364', 'md208363', 'md208359']
t132297	e61403	r3	e206252	['md208367', 'md208371', 'md208372', 'md208366', 'md208370', 'md208369', 'md208373', 'md208368']
t132298	e11750	r4	e206252	['md208520', 'md208482', 'md208503', 'md208443', 'md208532', 'md208519', 'md208446', 'md208452', 'md208459', 'md208377', 'md208472', 'md208489', 'md208419', 'md208525', 'md208535', 'md208405', 'md208416', 'md208431', 'md208526', 'md208406', 'md208467', 'md208490', 'md208497', 'md208487', 'md208461', 'md208514', 'md208533', 'md208407', 'md208501', 'md208516', 'md208410', 'md208413', 'md208505', 'md208396', 'md208506', 'md208479', 'md208380', 'md208434', 'md208418', 'md208430', 'md208449', 'md208453', 'md208502', 'md208428', 'md208543', 'md208486', 'md208444', 'md208471', 'md208540', 'md208421', 'md208385', 'md208441', 'md208386', 'md208422', 'md208523', 'md208493', 'md208478', 'md208375', 'md208390', 'md208458', 'md208507', 'md208442', 'md208426', 'md208409', 'md208498', 'md208517', 'md208457', 'md208427', 'md208462', 'md208468', 'md208454', 'md208466', 'md208450', 'md208496', 'md208491', 'md208397', 'md208536', 'md208522', 'md208508', 'md208392', 'md208463', 'md208455', 'md208399', 'md208389', 'md208485', 'md208388', 'md208379', 'md208391', 'md208412', 'md208512', 'md208476', 'md208539', 'md208538', 'md208528', 'md208437', 'md208464', 'md208542', 'md208465', 'md208381', 'md208483', 'md208436', 'md208469', 'md208429', 'md208534', 'md208541', 'md208448', 'md208492', 'md208383', 'md208481', 'md208447', 'md208423', 'md208529', 'md208433', 'md208398', 'md208521', 'md208387', 'md208402', 'md208510', 'md208509', 'md208435', 'md208411', 'md208473', 'md208393', 'md208401', 'md208477', 'md208527', 'md208544', 'md208524', 'md208531', 'md208537', 'md208488', 'md208424', 'md208404', 'md208440', 'md208414', 'md208382', 'md208445', 'md208395', 'md208400', 'md208475', 'md208494', 'md208439', 'md208500', 'md208513', 'md208484', 'md208499', 'md208374', 'md208495', 'md208511', 'md208415', 'md208504', 'md208376', 'md208530', 'md208425', 'md208470', 'md208518', 'md208480', 'md208474', 'md208408', 'md208403', 'md208394', 'md208378', 'md208456', 'md208451', 'md208417', 'md208384', 'md208438', 'md208420', 'md208460', 'md208515', 'md208432']
t132299	e21723	r4	e206252	['md208611', 'md208546', 'md208591', 'md208593', 'md208675', 'md208653', 'md208711', 'md208676', 'md208685', 'md208712', 'md208683', 'md208572', 'md208587', 'md208647', 'md208640', 'md208665', 'md208710', 'md208601', 'md208670', 'md208697', 'md208549', 'md208672', 'md208605', 'md208571', 'md208661', 'md208589', 'md208709', 'md208693', 'md208552', 'md208618', 'md208639', 'md208684', 'md208657', 'md208691', 'md208705', 'md208699', 'md208576', 'md208651', 'md208695', 'md208649', 'md208616', 'md208642', 'md208680', 'md208585', 'md208564', 'md208597', 'md208592', 'md208648', 'md208694', 'md208567', 'md208599', 'md208568', 'md208550', 'md208613', 'md208674', 'md208594', 'md208584', 'md208607', 'md208609', 'md208556', 'md208669', 'md208606', 'md208707', 'md208577', 'md208586', 'md208686', 'md208708', 'md208582', 'md208666', 'md208632', 'md208671', 'md208630', 'md208638', 'md208641', 'md208574', 'md208623', 'md208703', 'md208551', 'md208561', 'md208615', 'md208626', 'md208652', 'md208580', 'md208644', 'md208619', 'md208681', 'md208621', 'md208662', 'md208573', 'md208608', 'md208620', 'md208603', 'md208629', 'md208656', 'md208596', 'md208595', 'md208545', 'md208563', 'md208570', 'md208612', 'md208654', 'md208698', 'md208673', 'md208677', 'md208678', 'md208575', 'md208635', 'md208562', 'md208565', 'md208696', 'md208679', 'md208637', 'md208643', 'md208668', 'md208634', 'md208701', 'md208660', 'md208655', 'md208633', 'md208636', 'md208600', 'md208598', 'md208555', 'md208560', 'md208631', 'md208704', 'md208650', 'md208667', 'md208590', 'md208646', 'md208700', 'md208687', 'md208713', 'md208692', 'md208645', 'md208602', 'md208625', 'md208658', 'md208663', 'md208579', 'md208715', 'md208566', 'md208588', 'md208689', 'md208548', 'md208558', 'md208617', 'md208624', 'md208659', 'md208604', 'md208553', 'md208614', 'md208569', 'md208627', 'md208682', 'md208557', 'md208690', 'md208559', 'md208622', 'md208578', 'md208581', 'md208688', 'md208547', 'md208714', 'md208628', 'md208554', 'md208702', 'md208706', 'md208664', 'md208583', 'md208610']
t132300	e25255	r4	e206252	['md208727', 'md208781', 'md208842', 'md208851', 'md208723', 'md208717', 'md208750', 'md208806', 'md208857', 'md208866', 'md208741', 'md208716', 'md208808', 'md208847', 'md208771', 'md208732', 'md208761', 'md208782', 'md208834', 'md208763', 'md208828', 'md208883', 'md208754', 'md208870', 'md208875', 'md208795', 'md208789', 'md208790', 'md208794', 'md208776', 'md208765', 'md208796', 'md208816', 'md208837', 'md208818', 'md208772', 'md208858', 'md208876', 'md208881', 'md208756', 'md208832', 'md208817', 'md208812', 'md208751', 'md208724', 'md208733', 'md208770', 'md208867', 'md208758', 'md208841', 'md208869', 'md208873', 'md208845', 'md208720', 'md208792', 'md208762', 'md208755', 'md208813', 'md208885', 'md208861', 'md208826', 'md208809', 'md208748', 'md208736', 'md208780', 'md208886', 'md208831', 'md208829', 'md208734', 'md208779', 'md208774', 'md208805', 'md208872', 'md208825', 'md208767', 'md208830', 'md208739', 'md208864', 'md208738', 'md208849', 'md208788', 'md208859', 'md208879', 'md208868', 'md208769', 'md208752', 'md208719', 'md208743', 'md208749', 'md208784', 'md208759', 'md208852', 'md208833', 'md208775', 'md208824', 'md208856', 'md208865', 'md208874', 'md208744', 'md208836', 'md208839', 'md208797', 'md208800', 'md208802', 'md208791', 'md208821', 'md208823', 'md208848', 'md208801', 'md208880', 'md208722', 'md208860', 'md208820', 'md208840', 'md208804', 'md208807', 'md208766', 'md208854', 'md208764', 'md208863', 'md208877', 'md208835', 'md208768', 'md208850', 'md208718', 'md208778', 'md208819', 'md208773', 'md208730', 'md208793', 'md208740', 'md208814', 'md208815', 'md208783', 'md208737', 'md208731', 'md208753', 'md208838', 'md208721', 'md208725', 'md208884', 'md208787', 'md208827', 'md208882', 'md208853', 'md208871', 'md208745', 'md208760', 'md208843', 'md208810', 'md208878', 'md208728', 'md208746', 'md208799', 'md208757', 'md208803', 'md208846', 'md208726', 'md208786', 'md208729', 'md208811', 'md208742', 'md208844', 'md208862', 'md208798', 'md208747', 'md208822', 'md208855', 'md208735', 'md208777', 'md208785']
t132301	e61403	r4	e206252	['md209057', 'md208904', 'md208913', 'md208969', 'md209027', 'md208955', 'md208972', 'md208976', 'md208930', 'md208949', 'md208931', 'md208944', 'md209010', 'md209019', 'md209042', 'md208925', 'md209022', 'md208985', 'md208964', 'md209055', 'md208893', 'md209003', 'md208915', 'md208980', 'md208934', 'md208928', 'md208954', 'md209040', 'md208932', 'md208974', 'md208900', 'md209032', 'md208960', 'md208952', 'md209043', 'md208905', 'md209000', 'md209015', 'md208957', 'md208993', 'md208919', 'md209044', 'md208902', 'md208940', 'md208966', 'md208929', 'md208970', 'md208916', 'md208973', 'md208901', 'md209007', 'md209026', 'md209034', 'md208953', 'md208961', 'md208889', 'md209054', 'md208935', 'md209056', 'md208917', 'md208939', 'md208947', 'md208965', 'md208967', 'md208903', 'md208991', 'md208890', 'md208922', 'md208887', 'md208989', 'md208942', 'md208999', 'md208907', 'md208950', 'md208923', 'md208924', 'md209035', 'md208938', 'md208946', 'md209002', 'md208962', 'md208937', 'md208987', 'md208936', 'md208892', 'md208984', 'md208948', 'md208968', 'md208983', 'md209011', 'md208945', 'md209031', 'md209025', 'md208994', 'md208894', 'md208909', 'md208920', 'md208959', 'md209001', 'md208933', 'md208898', 'md208895', 'md208910', 'md208926', 'md208979', 'md209009', 'md208941', 'md208896', 'md208897', 'md208988', 'md208888', 'md208977', 'md208943', 'md209024', 'md209041', 'md209036', 'md208995', 'md209017', 'md209046', 'md209037', 'md209005', 'md208951', 'md209049', 'md209004', 'md208992', 'md209006', 'md208908', 'md209050', 'md209047', 'md208899', 'md209028', 'md208986', 'md208998', 'md209048', 'md208911', 'md208971', 'md209052', 'md208990', 'md209045', 'md209016', 'md208997', 'md209013', 'md208891', 'md208981', 'md209033', 'md209012', 'md208906', 'md209038', 'md209008', 'md208927', 'md208956', 'md209039', 'md208914', 'md209014', 'md208958', 'md208982', 'md209020', 'md208921', 'md209018', 'md209021', 'md209029', 'md208978', 'md208963', 'md208996', 'md208918', 'md208912', 'md209051', 'md208975', 'md209053', 'md209023', 'md209030']
t132302	e11750	r4	e206253	['md209059', 'md209058']
t132303	e21723	r4	e206253	['md209060', 'md209061']
t132304	e25255	r4	e206253	['md209062', 'md209063']
t132305	e61403	r4	e206253	['md209065', 'md209064']
t132306	e11750	r3	e206254	['md209066']
t132307	e21723	r3	e206254	['md209067']
t132308	e25255	r3	e206254	['md209068']
t132309	e61403	r3	e206254	['md209069']
t132310	e11750	r4	e206254	['md209083', 'md209097', 'md209094', 'md209163', 'md209120', 'md209117', 'md209082', 'md209162', 'md209086', 'md209184', 'md209185', 'md209175', 'md209147', 'md209153', 'md209115', 'md209099', 'md209187', 'md209104', 'md209100', 'md209128', 'md209079', 'md209105', 'md209075', 'md209166', 'md209112', 'md209091', 'md209140', 'md209160', 'md209127', 'md209158', 'md209080', 'md209188', 'md209148', 'md209172', 'md209089', 'md209092', 'md209095', 'md209195', 'md209133', 'md209110', 'md209190', 'md209098', 'md209145', 'md209189', 'md209181', 'md209114', 'md209072', 'md209088', 'md209124', 'md209132', 'md209078', 'md209136', 'md209096', 'md209139', 'md209093', 'md209183', 'md209150', 'md209196', 'md209159', 'md209168', 'md209103', 'md209123', 'md209182', 'md209191', 'md209167', 'md209141', 'md209130', 'md209111', 'md209125', 'md209179', 'md209122', 'md209085', 'md209118', 'md209131', 'md209074', 'md209142', 'md209076', 'md209084', 'md209116', 'md209165', 'md209073', 'md209109', 'md209146', 'md209071', 'md209108', 'md209102', 'md209129', 'md209157', 'md209176', 'md209174', 'md209170', 'md209101', 'md209171', 'md209138', 'md209180', 'md209143', 'md209137', 'md209144', 'md209177', 'md209149', 'md209154', 'md209155', 'md209121', 'md209134', 'md209161', 'md209113', 'md209106', 'md209135', 'md209151', 'md209107', 'md209194', 'md209152', 'md209178', 'md209081', 'md209169', 'md209119', 'md209087', 'md209164', 'md209070', 'md209156', 'md209186', 'md209192', 'md209193', 'md209126', 'md209173', 'md209090', 'md209077']
t132311	e21723	r4	e206254	['md209313', 'md209280', 'md209321', 'md209221', 'md209248', 'md209197', 'md209283', 'md209265', 'md209293', 'md209253', 'md209207', 'md209241', 'md209250', 'md209240', 'md209225', 'md209235', 'md209286', 'md209308', 'md209218', 'md209238', 'md209291', 'md209281', 'md209234', 'md209299', 'md209276', 'md209217', 'md209231', 'md209305', 'md209285', 'md209300', 'md209263', 'md209255', 'md209311', 'md209268', 'md209297', 'md209272', 'md209304', 'md209216', 'md209257', 'md209245', 'md209215', 'md209306', 'md209214', 'md209243', 'md209246', 'md209252', 'md209284', 'md209270', 'md209298', 'md209203', 'md209258', 'md209220', 'md209288', 'md209307', 'md209271', 'md209269', 'md209260', 'md209261', 'md209314', 'md209296', 'md209213', 'md209229', 'md209275', 'md209290', 'md209242', 'md209232', 'md209315', 'md209302', 'md209219', 'md209211', 'md209201', 'md209237', 'md209316', 'md209222', 'md209254', 'md209278', 'md209312', 'md209244', 'md209317', 'md209267', 'md209295', 'md209289', 'md209292', 'md209282', 'md209200', 'md209262', 'md209212', 'md209303', 'md209202', 'md209210', 'md209279', 'md209239', 'md209320', 'md209224', 'md209309', 'md209310', 'md209208', 'md209318', 'md209230', 'md209206', 'md209226', 'md209301', 'md209205', 'md209273', 'md209228', 'md209236', 'md209274', 'md209199', 'md209251', 'md209287', 'md209266', 'md209264', 'md209198', 'md209323', 'md209204', 'md209247', 'md209277', 'md209319', 'md209259', 'md209209', 'md209233', 'md209227', 'md209294', 'md209223', 'md209249', 'md209256', 'md209322']
t132312	e25255	r4	e206254	['md209336', 'md209446', 'md209381', 'md209449', 'md209352', 'md209427', 'md209408', 'md209351', 'md209325', 'md209396', 'md209353', 'md209356', 'md209342', 'md209372', 'md209409', 'md209384', 'md209412', 'md209368', 'md209414', 'md209391', 'md209345', 'md209355', 'md209432', 'md209443', 'md209438', 'md209395', 'md209447', 'md209348', 'md209361', 'md209392', 'md209405', 'md209363', 'md209393', 'md209366', 'md209434', 'md209385', 'md209379', 'md209349', 'md209439', 'md209326', 'md209388', 'md209428', 'md209370', 'md209340', 'md209377', 'md209369', 'md209445', 'md209344', 'md209337', 'md209433', 'md209338', 'md209373', 'md209411', 'md209330', 'md209418', 'md209374', 'md209430', 'md209383', 'md209423', 'md209448', 'md209442', 'md209324', 'md209403', 'md209360', 'md209371', 'md209343', 'md209378', 'md209435', 'md209347', 'md209450', 'md209410', 'md209440', 'md209437', 'md209420', 'md209341', 'md209364', 'md209400', 'md209375', 'md209386', 'md209346', 'md209417', 'md209327', 'md209421', 'md209424', 'md209425', 'md209365', 'md209397', 'md209401', 'md209415', 'md209362', 'md209402', 'md209407', 'md209406', 'md209390', 'md209387', 'md209404', 'md209350', 'md209416', 'md209329', 'md209380', 'md209333', 'md209422', 'md209441', 'md209354', 'md209389', 'md209359', 'md209398', 'md209376', 'md209332', 'md209357', 'md209419', 'md209339', 'md209331', 'md209444', 'md209436', 'md209367', 'md209394', 'md209382', 'md209335', 'md209413', 'md209334', 'md209358', 'md209429', 'md209431', 'md209328', 'md209399', 'md209426']
t132313	e61403	r4	e206254	['md209470', 'md209533', 'md209485', 'md209459', 'md209519', 'md209545', 'md209500', 'md209561', 'md209563', 'md209462', 'md209494', 'md209472', 'md209457', 'md209468', 'md209478', 'md209516', 'md209543', 'md209486', 'md209467', 'md209574', 'md209454', 'md209538', 'md209575', 'md209530', 'md209453', 'md209539', 'md209503', 'md209496', 'md209568', 'md209562', 'md209466', 'md209489', 'md209553', 'md209497', 'md209527', 'md209463', 'md209507', 'md209521', 'md209499', 'md209542', 'md209569', 'md209471', 'md209559', 'md209492', 'md209451', 'md209509', 'md209465', 'md209570', 'md209452', 'md209535', 'md209526', 'md209495', 'md209455', 'md209532', 'md209520', 'md209552', 'md209551', 'md209510', 'md209555', 'md209484', 'md209458', 'md209514', 'md209548', 'md209506', 'md209511', 'md209567', 'md209498', 'md209464', 'md209474', 'md209481', 'md209529', 'md209531', 'md209558', 'md209518', 'md209537', 'md209517', 'md209536', 'md209480', 'md209546', 'md209565', 'md209534', 'md209488', 'md209577', 'md209556', 'md209476', 'md209523', 'md209501', 'md209541', 'md209508', 'md209482', 'md209487', 'md209479', 'md209513', 'md209483', 'md209557', 'md209522', 'md209477', 'md209544', 'md209460', 'md209504', 'md209515', 'md209572', 'md209540', 'md209564', 'md209571', 'md209576', 'md209550', 'md209560', 'md209469', 'md209490', 'md209547', 'md209456', 'md209475', 'md209525', 'md209505', 'md209473', 'md209566', 'md209491', 'md209461', 'md209502', 'md209493', 'md209549', 'md209528', 'md209573', 'md209524', 'md209512', 'md209554']
t132314	e11750	r3	e206281	['md209578', 'md209579', 'md209580']
t132315	e21723	r3	e206281	['md209583', 'md209581', 'md209582']
t132316	e25255	r3	e206281	['md209584', 'md209585', 'md209586']
t132317	e61403	r3	e206281	['md209587', 'md209589', 'md209588']
t132318	e11750	r3	e206287	['md209590']
t132319	e21723	r3	e206287	['md209591']
t132320	e25255	r3	e206287	['md209592']
t132321	e61403	r3	e206287	['md209593']
t132322	e11750	r3	e206288	['md209594']
t132323	e21723	r3	e206288	['md209595']
t132324	e25255	r3	e206288	['md209596']
t132325	e61403	r3	e206288	['md209597']
t132326	e11750	r3	e206289	['md209600', 'md209601', 'md209602', 'md209599', 'md209598']
t132327	e21723	r3	e206289	['md209605', 'md209604', 'md209606', 'md209607', 'md209603']
t132328	e25255	r3	e206289	['md209608', 'md209610', 'md209611', 'md209612', 'md209609']
t132329	e61403	r3	e206289	['md209614', 'md209613', 'md209616', 'md209617', 'md209615']
t132330	e11750	r3	e206302	['md209618', 'md209619']
t132331	e21723	r3	e206302	['md209620', 'md209621']
t132332	e25255	r3	e206302	['md209623', 'md209622']
t132333	e61403	r3	e206302	['md209625', 'md209624']
t132334	e11750	r4	e206347	['md209626']
t132335	e21723	r4	e206347	['md209627']
t132336	e25255	r4	e206347	['md209628']
t132337	e61403	r4	e206347	['md209629']
t132338	e11750	r4	e206351	['md209630']
t132339	e21723	r4	e206351	['md209631']
t132340	e25255	r4	e206351	['md209632']
t132341	e61403	r4	e206351	['md209633']
t132342	e11750	r4	e206357	['md209634']
t132343	e21723	r4	e206357	['md209635']
t132344	e25255	r4	e206357	['md209636']
t132345	e61403	r4	e206357	['md209637']
t132346	e11750	r3	e206420	['md209638']
t132347	e21723	r3	e206420	['md209639']
t132348	e25255	r3	e206420	['md209640']
t132349	e61403	r3	e206420	['md209641']
t132350	e11750	r3	e206455	['md209646', 'md209647', 'md209651', 'md209643', 'md209645', 'md209650', 'md209649', 'md209644', 'md209642', 'md209648']
t132351	e21723	r3	e206455	['md209653', 'md209658', 'md209656', 'md209652', 'md209657', 'md209659', 'md209660', 'md209661', 'md209654', 'md209655']
t132352	e25255	r3	e206455	['md209662', 'md209668', 'md209671', 'md209665', 'md209670', 'md209663', 'md209667', 'md209669', 'md209666', 'md209664']
t132353	e61403	r3	e206455	['md209680', 'md209677', 'md209676', 'md209674', 'md209679', 'md209681', 'md209675', 'md209673', 'md209678', 'md209672']
t132354	e11750	r4	e206455	['md209682']
t132355	e21723	r4	e206455	['md209683']
t132356	e25255	r4	e206455	['md209684']
t132357	e61403	r4	e206455	['md209685']
t132358	e11750	r3	e206478	['md209693', 'md209692', 'md209690', 'md209695', 'md209686', 'md209688', 'md209691', 'md209694', 'md209689', 'md209687']
t132359	e21723	r3	e206478	['md209696', 'md209698', 'md209699', 'md209704', 'md209700', 'md209701', 'md209705', 'md209703', 'md209697', 'md209702']
t132360	e25255	r3	e206478	['md209707', 'md209710', 'md209708', 'md209713', 'md209714', 'md209715', 'md209709', 'md209711', 'md209712', 'md209706']
t132361	e61403	r3	e206478	['md209719', 'md209725', 'md209724', 'md209720', 'md209721', 'md209718', 'md209717', 'md209723', 'md209716', 'md209722']
t132362	e11750	r3	e206511	['md209732', 'md209731', 'md209726', 'md209747', 'md209753', 'md209739', 'md209749', 'md209743', 'md209745', 'md209750', 'md209729', 'md209751', 'md209730', 'md209735', 'md209755', 'md209748', 'md209736', 'md209740', 'md209744', 'md209727', 'md209728', 'md209741', 'md209738', 'md209742', 'md209733', 'md209754', 'md209756', 'md209757', 'md209734', 'md209752', 'md209737', 'md209746']
